,business_id,age,our_open,category,American,Mexican,Italian,Japanese,Chinese,Thai,Mediterranean,French,Vietnamese,Greek,Indian,Korean,Hawaiian,African,Spanish,Middle_eastern,Other
698,IBH4JGwWUILilOLJU0hfpA,0,1,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
699,ZM6HRhrCMYuRgYfYz1kq1Q,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,O7HVduv0NITEsBTLAFqE3g,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,_SJQ7zMObyy8l-aYvaC5Xw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,YTq8wZHr6cBwdiUF1y9yow,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,AFOTJPjFqhC2JKK20BlOvQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
704,BiBPbkkqDDNQMXfY9b_s2A,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,iSWTy0k61HzOG1hR9ZBzZg,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
706,ehaOHDQ6EzXavMCaQ0nXvw,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,kHclhx65aKjKU9NQMW3tjg,0,1,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
708,ua7y8bQQn0Wqkshb98toKw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,oKZIobCCw1m5hcbRiSKRbg,2,0,Indian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
710,8zodMGYFK1AnfLkE5rYIbA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,wSECiSzu_t6r3J74M7f3eA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,khdkBG4SetzbtvkGZpyGTQ,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
713,an4tPMzgOG-KwCXfAoKKWQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,bwuSbB0PyXHDHHj6PA_QiQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,DoeZY0W15epjf6dM7DcX1A,1,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,QE2WUvdPySHBQ7Xu41dDPA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,U7-BAnS_zSk4_iQE7YoIjg,0,1,Thai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
718,BmiR8s9dHBDs47zIZ1LC_Q,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,VUIsBs9j4toiv9a1krYduQ,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
720,mG_qM3bTNdAVkjaWUrkkZw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
721,3rMQRtMfPJsleM2EiyAuZA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
722,rjDCglK-rwqgPhfxmOJbTQ,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
723,vz0zC1sytP3-Yfz9eARfRw,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
724,JkTJrr3ts2o4SMjlP0MPIQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,NzNA840Hv63kiFTpu76X2w,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
726,krzzyozIVGC7pX1lfVO40w,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
727,H9PCwgaMXcz3lU7tKzwp7Q,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,oFK54UMOZdXvo2bMYQM3Qw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
729,a6LDfTpEzU2FD7jAEysbCQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,rwm4sZS7IuCqhAq9qCBfag,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
731,BomU5ZTro4yjB4RLcLgzFg,0,1,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
732,_JOSiG_X--3W0FWgPrHO0g,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733,3yv-AArdULfZmXiEWN5FHw,0,1,Vietnamese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
734,Ubk457R-6a6xiDlATBrU4g,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735,anIWxMvKDI4AE93c6YWMZw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,jwJvDJkXYMJYYajE0Nn8tw,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,ZO5KC2QGRgIaBL1BesnZfA,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
738,5WzAkhu3JY7Eue1oyJFogg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,FuCx_MkgCkwpsAs8wXt-Qw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
740,hTp23z3Q5PCvuGvKTIQtXw,0,1,Thai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
741,2uplX3LI5UOndZlMuZe4IA,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
742,sxzueSzq3yUSaR36se-_hw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,WK_-mj5Chjuvz2I8LWjVQQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
744,eMpyoVTdsJPEWz1fhhzJ1g,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,zJwSlQDSFzfPmcHJrXxX_A,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
746,tbx8vT-TN352cH8h9M4taw,3,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,4fhsjmiqWVozY8ev0gscNw,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
748,WptyRuNPnKPNUIhKdKu_PQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
749,EF0IqhJph_HNloXXqlVvLA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
750,hamyC5gQIDwxealyzOqq7Q,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,MRpSSoAXC43yDGlCjERPiQ,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
752,Sjo9_XoXUd-kjmk0Bywj1Q,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,C3EzeEEebaJUo3b6skB5rw,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
754,tOdHxrKI9lS3CCVzSxrBlw,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,hWbHI6kVm-Uvb20cgsfmYA,0,1,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
756,raXi6598v97VVJGxuet_ZQ,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,5CI9TKePHYAcgPlGOTQhvA,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,5YjMVZNM8Qx1dkDsjHOKag,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
759,knOY5Nt5GlmIxAadPlirvQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,uQgtRJgXp3DvgneAns0HaA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,CKUn4-PX66Ms8S0FXLYGcw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,wllIR01MyAJvvOVr5TG8_Q,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
763,pjsUpGA-lB7OD6QUePKlkA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,DXLo5Mf0j05aZCSxzdgpEg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
765,ZlUYovGhlMWKOnETAys3mQ,0,1,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
766,XCGRl0FKT_6PW4mJHAtuWA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
767,jylGZBet5C2CwJ-X0odhsg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,Yi-bhwTK0NLXGOHs1OA_5A,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,fQJVaJ40UDsterhVrZlgyQ,1,0,Vietnamese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
770,R3hZQn1oIZuwmwdGNsPMJg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,1tvjKl6MfSt28bnxnq01YA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Mze2q_aFCMffbZE4lw9M4w,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
773,da2jaIQ6mTGiZQSWve_BzA,0,1,Thai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
774,mQYG4rBs_BAd8DkbgCZTtw,3,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,kWVXGP6-qHiTv0Z8AR_6SA,1,0,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,l2_c4x70uFkTWG5BGfGiWQ,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,Y6tpEFutDG3a-DHu2cJ7LQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,xPfHLhEDTvpBhJuJSlIZRQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
779,3TSIx4vInAB3FPPwLOfKlw,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780,Q7q4BuYUY_Ycwb9w9OixDA,3,0,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,HT-e-H9TWtwnAIj_CfgNlg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
782,bF8ExmkwsE3LyzZO9x8cWA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
783,dg4iraIMcCE1JBLFtCjnPA,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,HWBVBoT0CbfZicmI4Rvg_g,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
785,CgZfMVFv0ilEDZbH06apyA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,g6xV9CoB9RiVIJp6aje1sQ,3,0,Japanese,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
787,xwHhz09uHHTuxJiuRbaS6Q,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,fwqhLNhxTJUmZLmb7rdyyw,0,1,Mediterranean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
789,fsqtrHKBUeucacxeX9FPaA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,JIJDui86LIGJfCTSzVJHdA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
791,xFduQVg6jqxMs_OhcrbegA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,45qNfIA9ittEJY5wSSu1yQ,2,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,hxoVGclcqOBK1jC2HX_BQg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,NvdLYZgLmqXYZaFx7KR9MA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,SXe2EkxGmpnYC4HFIGKKeQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,rvM4hrCnaChlw97NRPbgLg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,_MiauShza42XoUxGzga6RQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
798,2vQ5I55t-JXBK5dbsZjnjg,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
799,3yhnjbcKj68Ytxknc-p_5A,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800,rj4AXTFRsMh6k7Qz-uZaIA,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
801,hjmlhx0xoVY5dsQ9aZXO6Q,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
802,d9yW4OLNczqKGlXfE_AGrQ,3,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,M_gPYOjiR1Oaa_wbGLjCtQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
804,r84et7L-macGgb4Z1RDnpw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
805,XoZ_NZrRrIcpXgFciJysug,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
806,6qUnBZJNA8UebT3LA-McDg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807,9f0gHHCWKDewrAoOeQqVYA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
808,UljF07-uMB_7br36Lht-kQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
809,nwbRTrr3uaRFeUyFLgvufw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
810,2BT1-wngnceqB398iOP9Bg,3,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,mdiPEuJ_7iholepYXZ1PEA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
812,rY2VkMS4wWuJTrRsk32jhA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
813,CSnVkP0L1rr7LoyJ9LYA4g,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,Mmqs96ILJCTB_kQvChiOpA,1,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,o0VwjhszwkUjwEVMJZubGQ,0,1,Thai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
816,kJgw7oy4kxom4jQ1vGCd_g,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,99QWPoYEE_qcy4aV7r7ILQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
818,kDnoLkijSwhK0c2xJJQvew,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
819,H3JSxaicILx_ek3IaksjzQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
820,Tv0_XqTtO3kcnbqGrgLPJQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
821,e8iaAO6ukGxUxhbzHS2LQg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,I2ykwSoFbO5vQCp-rdfsqw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,6e3UQmbqFLGWWDCI5VczCA,0,1,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
824,OD2IZRD5qopWWHHR-blN8Q,0,1,Japanese,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
825,OUZIlIytYIiqPj2RFY2pRQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,6VhtbD5J97IEhF8XG-6l5A,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,4_Z2QGkLj5QICAaSv94gnQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,E1wiOOwUZpYVNkrevMV6jA,1,0,Indian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
829,cq0_iRJOCzGEOoAizJ4SBQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
830,4HF1-isiiwUrlC9NogaRBQ,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,ERYzQRUn1HmLYlNF6XEh_w,2,0,Indian,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
832,eZFw9WAOdjx_VCZJTqKgtw,0,1,Vietnamese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
833,yRTwMbREScu8YhGaBfD1Bg,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,76osOZ3gPv9a2NaYlXXieQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
835,fP8YU03hNC4MfzPp8JVMYg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
836,qUCk1-VQqo6o7F1jhqAbDA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
837,-S2JPNrZw6Y4OZmx1x93Og,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,F2l6FkgbnrZsl7-k35W9xA,3,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,C7QIMZ7sfcmsUAyNNj5bIg,0,1,Vietnamese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
840,n85oc0lNQhEDomqhljmZqg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
841,68WLbPvpjzHoaeyT-ftq0g,2,0,Mediterranean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
842,Ijr_hmGf-GSh4Mg_cslhdw,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,MGzro82Fi4LYvc86acoONQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
844,q4c-FNfWWfjFf7Co5ws6dQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,l19bUIcJWEMSzCXhDM4zdw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,L0h_ZfYWqJbm5XC1OqeHuQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,dw3ukrM4VTRfgJEkCB-cIA,1,0,Korean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
848,H3NT5eQaIm5vMpqJr4d1RA,0,1,Japanese,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
849,mKanXihgFqkocqHUnlaokQ,1,0,Vietnamese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
850,8FDt0a8jrJE8ClZuum8lUw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,CjfU5P3OZFYCI_wzI4zxyA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
852,Hm8gCUlwi5AfYQcnDqStTA,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
853,vdhUgCg4ZArF7NzoJs4eTA,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
854,BY3uF2p5KMtoHdVzQoiIvw,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,IkKLIpDdM2ihhSyREVC09A,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
856,PhSdU1yYD3CcIy8DtPNxfw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
857,rdmXSMzpVChlVTCOLNBvXw,2,0,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,SvuVNtq3SEzuAp6bdhLgqA,3,0,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
859,8fRuh5u49y-M4Pd11fJsVw,1,0,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,iWRqWyIk_3l-pgz2ekmFBw,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
861,F5UHUlaSOEmXVCMFeQNcZQ,3,0,Korean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
862,94UbqQA00MSmjYruydK11Q,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,dR0okeaa7oyFW-SEyxJOdg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,tHv6_4DKOV8sZnlvTrCN9Q,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,PceDd3uYY5VNBeI_zB2RBA,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,cZzN8lIgiHacCnjrtI7cHw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,GQqGjTX4tf02tJjw2t9yPw,2,0,Japanese,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
868,YAPFqI95ro4YACSbuBjSfg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,OgIZCksakxjvFVcnFtMmpw,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
870,cxQEW0JaFDqOqkavm4zKXg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
871,lLM-tgAgtvggdGatB-KDeg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,2wmiZMLerY9J-uJJzNsjQQ,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,BdsDcyOCcniu1WlOr32daA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
874,odf4UIHxEsyEfSsa9vKXDQ,2,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
875,k0vTHxC-j5Q_6XBWD7EzNg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,K6Xm4kI1I2HPssM9FgXNsA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
877,ZSW-TtBaifk3lyz3LIUWIA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878,HzotLQtwuolkhU8pOGdqjA,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,5fN0X3Pbss6YiDZS4_ZJCg,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,0upa5-LK2t3vGA5fpxI3Cg,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,1Aj548eb5DPb9fIF2HW32Q,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,zWT7vQFynyhGFAFshCXklA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
883,XRq1pxoeTIUhTPVUNgDErQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
884,fnSCOXXY4GAvy6T8l-Rg1Q,0,1,Thai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
885,ZdO101FS3abwIkz-d5H6xQ,1,0,Vietnamese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
886,Li0kK6xnqtLcpI8NA5COHQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
887,bhbkiomi48ZYika1h0GU7g,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,67RCzxxy6p-dQlE-Tp2HSw,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,YKR4CyyntV17aol_w-gYBA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
890,pKXtSuabMA63tYCk1UMR-g,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,ST4FzwQJ-14w1UuyIQE7LA,0,1,Greek,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
892,lCUJei1IwDg9Ouwoz6VfLQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
893,MYOoXQYWazQ2vX9LL1IWOw,0,1,Mexican,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Qt6EKCL-6p414rLRpTK4MA,0,1,Korean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
895,m8g7EyLdNx5UHVHX6brkUQ,0,1,Hawaiian,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
896,z6mbatIyCTaAxIvf_qzeIw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
897,pIIob0PYRKQNNJBO5X8fCg,1,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
898,b3bx_ot0LcmNEJf9Lu_b4A,0,1,Chinese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
899,Fw92PbpTQ7P5fclH0qZvdw,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
900,WHer2EGRqiloKycuLaU2SA,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
901,yei4zDTuu21xxzvs2ig6tQ,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
902,lR5EtzZLmaIvUMIQoMt5Wg,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
903,75dsYFB3QDE8dOBGSG7qLQ,0,1,Thai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
904,qkyEZ3rWuFhC6elet534rg,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
905,new32WwjErgbjYaAmD0pEg,3,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
906,s8vtFvDwIWbxLTjPofz5Dw,0,1,American,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,mO9pdG7ssRhObnb56MyZ_A,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
908,vNIYhxwlftP3WNknqhQETg,0,1,Italian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
